id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
806,Bentham,Bentham,7026760,54.115791,-2.510918,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
807,Bentley,Bentley,7056240,51.180695,-0.868287,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
808,Bentley (South Yorkshire),Bentley (South Yorkshire),7083520,53.542865,-1.148788,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
809,Bere Alston,Bere Alston,7035490,50.485535,-4.200418,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
810,Bere Ferrers,Bere Ferrers,7035500,50.450798,-4.181901,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
811,Berkhamsted,Berkhamsted,7013900,51.763638,-0.562498,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
812,Berkswell,Berkswell,7010450,52.395851,-1.642845,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
813,Berney Arms,Berney Arms,7073300,52.589745,1.63043,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
814,Berry Brow,Berry Brow,7084310,53.622368,-1.797371,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
815,Berrylands,Berrylands,7055810,51.39838,-0.282157,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
816,Berwick (Sussex),Berwick (Sussex),7053230,50.840569,0.164587,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
817,Bescar Lane,Bescar Lane,7023510,53.623531,-2.914703,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
818,Bescot Stadium,Bescot Stadium,7010030,52.562702,-1.991116,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
819,Besses O’ Th’ Barn Metrolink,Besses O' Th' Barn Metrolink,7029420,53.5413,-2.28667,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
820,Betchworth,Betchworth,7054720,51.247993,-0.26771,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
821,Bethnal Green,Bethnal Green,7069610,51.524406,-0.059747,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
822,Betws-Y-Coed,Betws-Y-Coed,7024490,53.092056,-3.80091,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
823,Beverley,Beverley,7080480,53.842281,-0.423855,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
824,Bexhill,Bexhill,7052110,50.840679,0.475678,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
825,Bexley,Bexley,7050930,51.440742,0.148248,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
826,Bexleyheath,Bexleyheath,7050940,51.463493,0.133471,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
827,Bicester Village,Bicester Village,7031040,51.893429,-1.148393,26719,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
828,Bickley,Bickley,7050630,51.40033,0.044272,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
829,Bidston,Bidston,7021360,53.40913,-3.078589,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
830,Biggleswade,Biggleswade,7061700,52.085068,-0.260294,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
831,Bilbrook,Bilbrook,7046180,52.623695,-2.186101,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
832,Billericay,Billericay,7068710,51.628834,0.418656,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
833,Billingham,Billingham,7079100,54.606327,-1.278525,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
834,Billingshurst,Billingshurst,7054640,51.014938,-0.450348,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
835,Bingham,Bingham,7062350,52.954536,-0.952044,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
836,Birchgrove,Birchgrove,7039070,51.521687,-3.203502,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
837,Birchington-On-Sea,Birchington-On-Sea,7051630,51.377956,1.300781,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
838,Birkbeck,Birkbeck,7054010,51.403847,-0.056218,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
839,Birkdale,Birkdale,7023520,53.633514,-3.014742,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
840,Birkenhead Central,Birkenhead Central,7022170,53.388244,-3.020897,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
841,Birkenhead Hamilton Square,Birkenhead Hamilton Square,7022190,53.39469,-3.01365,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
842,Birkenhead North,Birkenhead North,7021450,53.404819,-3.057425,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
843,Birkenhead Park,Birkenhead Park,7022200,53.397417,-3.03927,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
844,Birmingham Moor Street,Birmingham Moor Street,7045150,52.479053,-1.892483,8176,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
845,Birmingham Snow Hill,Birmingham Snow Hill,7010060,52.483555,-1.899833,8176,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
846,Bishop Auckland,Bishop Auckland,7078350,54.657482,-1.677545,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
847,Bishopbriggs,Bishopbriggs,7099400,55.903927,-4.224958,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
848,Bishopstone (Hill Rise),Bishopstone (Hill Rise),7054020,50.780014,0.082352,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
849,Bishopton,Bishopton,7096200,55.902206,-4.501637,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
850,Bitterne,Bitterne,7059450,50.918343,-1.378279,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
851,Blackheath,Blackheath,7050950,51.465706,0.008317,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
852,Blackhorse Road,Blackhorse Road,7074000,51.586143,-0.04123,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
853,Blackpool Pleasure Beach,Blackpool Pleasure Beach,7027380,53.788154,-3.053856,26720,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
854,Blackridge,Blackridge,7009910,55.88368,-3.75047,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
855,Blackrod,Blackrod,7027320,53.591522,-2.56954,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
856,Blackwater,Blackwater,7056250,51.33176,-0.777023,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
857,Blaenau Ffestiniog,Blaenau Ffestiniog,7024500,52.996284,-3.944449,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
858,Blairhill,Blairhill,7097600,55.866653,-4.04221,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
859,Blake Street,Blake Street,7011760,52.605054,-1.844888,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
860,Blakedown,Blakedown,7045740,52.406147,-2.176365,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
861,Blantyre,Blantyre,7097160,55.7976,-4.086466,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
862,Blaydon,Blaydon,7075030,54.965813,-1.712578,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
863,Bleasby,Bleasby,7062040,53.041649,-0.942469,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
864,Bloxwich North,Bloxwich North,7010180,52.625637,-2.019173,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
865,Bloxwich Station,Bloxwich Station,NA,52.61853,-2.011783,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
866,Blundellsands & Crosby,Blundellsands & Crosby,7021230,53.487675,-3.039889,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
867,Blythe Bridge,Blythe Bridge,7012820,52.968124,-2.066966,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
868,Bodorgan,Bodorgan,7024350,53.204292,-4.418067,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
869,Bogston,Bogston,7096680,55.937267,-4.713676,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
870,Bolton-On-Dearne,Bolton-On-Dearne,7085360,53.518986,-1.312217,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
871,Bookham,Bookham,7056260,51.288334,-0.385224,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
872,Bootle (Cumbria),Bootle (Cumbria),7019930,54.290249,-3.394818,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
873,Bootle New Strand,Bootle New Strand,7021950,53.453357,-2.994676,26721,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
874,Bootle Oriel Road,Bootle Oriel Road,7022390,53.446559,-2.995791,26721,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
875,Bordesley,Bordesley,7045130,52.471844,-1.877771,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
876,Bosham,Bosham,7052540,50.843262,-0.846655,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
877,Boston,Boston,7062160,52.978802,-0.030949,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
878,Botley,Botley,7058940,50.916748,-1.258809,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
879,Bottesford,Bottesford,7062370,52.944962,-0.796012,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
880,Bourne End,Bourne End,7030180,51.576538,-0.711287,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
881,Bournville,Bournville,7011120,52.426937,-1.926434,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
882,Bow Brickhill,Bow Brickhill,7013810,52.003475,-0.696154,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
883,Bowes Park,Bowes Park,7060270,51.607216,-0.119761,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
884,Bowker Vale Metrolink,Bowker Vale Metrolink,7029430,53.5243,-2.25035,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
885,Bowling,Bowling,7099680,55.931129,-4.493879,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
886,Box Hill & Westhumble,Box Hill & Westhumble,7054030,51.253376,-0.329128,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
887,Bradford Forster Square,Bradford Forster Square,7083460,53.79575,-1.752505,26722,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
888,Brading,Brading,7055300,50.678509,-1.13801,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
889,Braintree Freeport,Braintree Freeport,7020530,51.869316,0.568258,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
890,Bramhall,Bramhall,7029440,53.359959,-2.162249,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
891,Bramley (Hants),Bramley (Hants),7055000,51.32988,-1.061265,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
892,Bramley (W Yorks),Bramley (W Yorks),7084960,53.803532,-1.630985,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
893,Brampton (Cumbria),Brampton (Cumbria),7075650,54.932655,-2.703814,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
